                  #Energy              Total trace      Spin Up (spin axis)      Spin Dn (spin axis)         <Sz> (spin axis)
       -1.000000000000000        0.059397014092309        0.026625956694927        0.032771057397382        0.003072550351228
       -0.998000000000000        0.059643579924441        0.026727395001027        0.032916184923414        0.003094394961193
       -0.996000000000000        0.059892027237995        0.026829565054431        0.033062462183565        0.003116448564567
       -0.994000000000000        0.060142376486379        0.026932474416096        0.033209902070283        0.003138713827094
       -0.992000000000000        0.060394648435400        0.027036130764894        0.033358517670506        0.003161193452806
       -0.990000000000000        0.060648864147581        0.027140541882178        0.033508322265403        0.003183890191613
       -0.988000000000000        0.060905045003635        0.027245715664149        0.033659329339487        0.003206806837669
       -0.986000000000000        0.061163212714874        0.027351660126986        0.033811552587888        0.003229946230451
       -0.984000000000000        0.061423389311580        0.027458383397955        0.033965005913625        0.003253311257835
       -0.982000000000000        0.061685597168092        0.027565893732325        0.034119703435768        0.003276904851722
       -0.980000000000000        0.061949858989907        0.027674199496744        0.034275659493162        0.003300729998209
       -0.978000000000000        0.062216197835809        0.027783309186983        0.034432888648826        0.003324789730921
       -0.976000000000000        0.062484637122870        0.027893231431917        0.034591405690952        0.003349087129518
       -0.974000000000000        0.062755200620826        0.028003974978858        0.034751225641968        0.003373625331555
       -0.972000000000000        0.063027912482118        0.028115548716650        0.034912363765468        0.003398407524409
       -0.970000000000000        0.063302797225548        0.028227961659911        0.035074835565636        0.003423436952862
       -0.968000000000000        0.063579879763615        0.028341222971718        0.035238656791897        0.003448716910089
       -0.966000000000000        0.063859185392863        0.028455341942189        0.035403843450675        0.003474250754243
       -0.964000000000000        0.064140739816251        0.028570328014378        0.035570411801873        0.003500041893748
       -0.962000000000000        0.064424569150322        0.028686190774856        0.035738378375466        0.003526093800305
       -0.960000000000000        0.064710699918937        0.028802939955885        0.035907759963052        0.003552410003583
       -0.958000000000000        0.064999159079583        0.028920585444248        0.036078573635335        0.003578994095544
       -0.956000000000000        0.065289974026362        0.029039137280373        0.036250836745989        0.003605849732808
       -0.954000000000000        0.065583172596470        0.029158605665336        0.036424566931134        0.003632980632899
       -0.952000000000000        0.065878783085107        0.029279000963285        0.036599782121822        0.003660390579269
       -0.950000000000000        0.066176834246436        0.029400333696672        0.036776500549763        0.003688083426545
       -0.948000000000000        0.066477355312381        0.029522614564228        0.036954740748152        0.003716063091962
       -0.946000000000000        0.066780376001699        0.029645854432258        0.037134521569441        0.003744333568592
       -0.944000000000000        0.067085926528369        0.029770064344001        0.037315862184367        0.003772898920183
       -0.942000000000000        0.067394037603274        0.029895255521962        0.037498782081312        0.003801763279675
       -0.940000000000000        0.067704740476741        0.030021439379144        0.037683301097597        0.003830930859227
       -0.938000000000000        0.068018066905983        0.030148627505123        0.037869439400861        0.003860405947869
       -0.936000000000000        0.068334049202696        0.030276831688369        0.038057217514328        0.003890192912980
       -0.934000000000000        0.068652720230557        0.030406063912745        0.038246656317812        0.003920296202534
       -0.932000000000000        0.068974113418254        0.030536336364726        0.038437777053528        0.003950720344401
       -0.930000000000000        0.069298262773720        0.030667661430506        0.038630601343214        0.003981469956354
       -0.928000000000000        0.069625202894207        0.030800051710015        0.038825151184192        0.004012549737089
       -0.926000000000000        0.069954968997611        0.030933520019022        0.039021448978589        0.004043964479784
       -0.924000000000000        0.070287596900401        0.031068079388051        0.039219517512350        0.004075719062150
       -0.922000000000000        0.070623123071371        0.031203743073313        0.039419379998059        0.004107818462373
       -0.920000000000000        0.070961584624696        0.031340524565113        0.039621060059583        0.004140267747235
       -0.918000000000000        0.071303019343061        0.031478437590115        0.039824581752946        0.004173072081416
       -0.916000000000000        0.071647465687886        0.031617496105797        0.040029969582089        0.004206236738146
       -0.914000000000000        0.071994962818489        0.031757714325044        0.040237248493445        0.004239767084201
       -0.912000000000000        0.072345550611878        0.031899106709219        0.040446443902659        0.004273668596720
       -0.910000000000000        0.072699269681606        0.032041687984473        0.040657581697133        0.004307946856330
       -0.908000000000000        0.073056161384079        0.032185473131079        0.040870688253000        0.004342607560961
       -0.906000000000000        0.073416267854506        0.032330477407305        0.041085790447201        0.004377656519948
       -0.904000000000000        0.073779632014261        0.032476716354676        0.041302915659585        0.004413099652454
       -0.902000000000000        0.074146297586329        0.032624205785080        0.041522091801250        0.004448943008085
       -0.900000000000000        0.074516309141387        0.032772961816541        0.041743347324847        0.004485192754153
       -0.898000000000000        0.074889712084844        0.032923000857954        0.041966711226890        0.004521855184468
       -0.896000000000000        0.075266552701157        0.033074339627410        0.042192213073747        0.004558936723169
       -0.894000000000000        0.075646878170385        0.033226995158308        0.042419883012077        0.004596443926885
       -0.892000000000000        0.076030736597089        0.033380984807471        0.042649751789618        0.004634383491074
       -0.890000000000000        0.076418177017315        0.033536326260829        0.042881850756486        0.004672762247828
       -0.888000000000000        0.076809249452943        0.033693037547126        0.043116211905817        0.004711587179345
       -0.886000000000000        0.077204004902192        0.033851137036983        0.043352867865209        0.004750865414113
       -0.884000000000000        0.077602495401652        0.034010643470360        0.043591851931292        0.004790604230466
       -0.882000000000000        0.078004774024781        0.034171575942919        0.043833198081862        0.004830811069471
       -0.880000000000000        0.078410894937412        0.034333953938564        0.044076940998848        0.004871493530142
       -0.878000000000000        0.078820913395027        0.034497797317211        0.044323116077816        0.004912659380303
       -0.876000000000000        0.079234885809879        0.034663126348162        0.044571759461716        0.004954316556777
       -0.874000000000000        0.079652869759338        0.034829961703095        0.044822908056243        0.004996473176574
       -0.872000000000000        0.080074924022973        0.034998324475587        0.045076599547386        0.005039137535899
       -0.870000000000000        0.080501108627687        0.035168236196767        0.045332872430921        0.005082318117077
       -0.868000000000000        0.080931484864711        0.035339718832668        0.045591766032043        0.005126023599688
       -0.866000000000000        0.081366115344701        0.035512794814835        0.045853320529866        0.005170262857516
       -0.864000000000000        0.081805064034115        0.035687487042448        0.046117576991668        0.005215044974610
       -0.862000000000000        0.082248396273974        0.035863818895904        0.046384577378070        0.005260379241083
       -0.860000000000000        0.082696178864508        0.036041814261720        0.046654364602788        0.005306275170534
       -0.858000000000000        0.083148480052910        0.036221497526869        0.046926982526041        0.005352742499586
       -0.856000000000000        0.083605369633163        0.036402893622519        0.047202476010644        0.005399791194062
       -0.854000000000000        0.084066918949284        0.036586028009581        0.047480890939703        0.005447431465061
       -0.852000000000000        0.084533200968888        0.036770926712837        0.047762274256051        0.005495673771607
       -0.850000000000000        0.085004290339295        0.036957616343684        0.048046673995610        0.005544528825963
       -0.848000000000000        0.085480263402236        0.037146124093460        0.048334139308776        0.005594007607658
       -0.846000000000000        0.085961198296875        0.037336477781311        0.048624720515564        0.005644121367127
       -0.844000000000000        0.086447174988042        0.037528705849374        0.048918469138668        0.005694881644647
       -0.842000000000000        0.086938275328313        0.037722837398563        0.049215437929749        0.005746300265593
       -0.840000000000000        0.087434583139383        0.037918902202766        0.049515680936617        0.005798389366925
       -0.838000000000000        0.087936184245783        0.038116930727629        0.049819253518154        0.005851161395263
       -0.836000000000000        0.088443166571517        0.038316954163017        0.050126212408500        0.005904629122742
       -0.834000000000000        0.088955620193072        0.038519004436112        0.050436615756960        0.005958805660424
       -0.832000000000000        0.089473637432699        0.038723114243168        0.050750523189531        0.006013704473181
       -0.830000000000000        0.089997312908606        0.038929317072551        0.051067995836055        0.006069339381752
       -0.828000000000000        0.090526743634696        0.039137647226224        0.051389096408472        0.006125724591124
       -0.826000000000000        0.091062029101827        0.039348139859892        0.051713889241935        0.006182874691022
       -0.824000000000000        0.091603271372625        0.039560831002969        0.052042440369656        0.006240804683344
       -0.822000000000000        0.092150575157690        0.039775757589335        0.052374817568355        0.006299529989510
       -0.820000000000000        0.092704047929819        0.039992957494947        0.052711090434872        0.006359066469963
       -0.818000000000000        0.093263800015973        0.040212469565606        0.053051330450367        0.006419430442380
       -0.816000000000000        0.093829944711638        0.040434333655122        0.053395611056516        0.006480638700697
       -0.814000000000000        0.094402598383800        0.040658590655229        0.053744007728570        0.006542708536670
       -0.812000000000000        0.094981880600139        0.040885282550823        0.054096598049316        0.006605657749246
       -0.810000000000000        0.095567914245882        0.041114452437747        0.054453461808135        0.006669504685194
       -0.808000000000000        0.096160825650639        0.041346144580796        0.054814681069842        0.006734268244523
       -0.806000000000000        0.096760744744228        0.041580404452562        0.055180340291666        0.006799967919552
       -0.804000000000000        0.097367805179328        0.041817278779299        0.055550526400029        0.006866623810365
       -0.802000000000000        0.097982144482605        0.042056815589563        0.055925328893043        0.006934256651740
       -0.800000000000000        0.098603904245101        0.042299064271067        0.056304839974034        0.007002887851483
       -0.798000000000000        0.099233230259137        0.042544075610254        0.056689154648883        0.007072539519314
       -0.796000000000000        0.099870272705710        0.042791901866969        0.057078370838741        0.007143234485886
       -0.794000000000000        0.100515186351665        0.043042596815613        0.057472589536051        0.007214996360219
       -0.792000000000000        0.101168130747308        0.043296215827597        0.057871914919710        0.007287849546056
       -0.790000000000000        0.101829270416164        0.043552815916695        0.058276454499469        0.007361819291387
       -0.788000000000000        0.102498775116316        0.043812455823914        0.058686319292402        0.007436931734244
       -0.786000000000000        0.103176820041211        0.044075196082943        0.059101623958267        0.007513213937662
       -0.784000000000000        0.103863586085514        0.044341099099451        0.059522486986063        0.007590693943306
       -0.782000000000000        0.104559260113866        0.044610229235267        0.059949030878599        0.007669400821666
       -0.780000000000000        0.105264035234990        0.044882652888790        0.060381382346200        0.007749364728705
       -0.778000000000000        0.105978111101374        0.045158438589210        0.060819672512164        0.007830616961477
       -0.776000000000000        0.106701694238664        0.045437657102108        0.061264037136555        0.007913190017224
       -0.774000000000000        0.107434998361111        0.045720381505644        0.061714616855468        0.007997117674912
       -0.772000000000000        0.108178244775327        0.046006687333949        0.062171557441378        0.008082435053714
       -0.770000000000000        0.108931662717796        0.046296652667242        0.062635010050554        0.008169178691656
       -0.768000000000000        0.109695489794898        0.046590358253906        0.063105131540992        0.008257386643543
       -0.766000000000000        0.110469972416533        0.046887887658048        0.063582084758486        0.008347098550219
       -0.764000000000000        0.111255366261682        0.047189327373408        0.064066038888275        0.008438355757433
       -0.762000000000000        0.112051936794868        0.047494766991209        0.064557169803659        0.008531201406225
       -0.760000000000000        0.112859959786378        0.047804299343295        0.065055660443084        0.008625680549895
       -0.758000000000000        0.113679721901790        0.048118020664338        0.065561701237451        0.008721840286556
       -0.756000000000000        0.114511521329220        0.048436030782846        0.066075490546374        0.008819729881764
       -0.754000000000000        0.115355668438898        0.048758433294766        0.066597235144132        0.008919400924683
       -0.752000000000000        0.116212486510068        0.049085335778816        0.067127150731252        0.009020907476218
       -0.750000000000000        0.117082312505870        0.049416850000624        0.067665462505246        0.009124306252311
       -0.748000000000000        0.117965497902445        0.049753092147781        0.068212405754664        0.009229656803441
       -0.746000000000000        0.118862409605895        0.050094183072571        0.068768226533324        0.009337021730377
       -0.744000000000000        0.119773430941658        0.050440248571760        0.069333182369898        0.009446466899069
       -0.742000000000000        0.120698962693559        0.050791419645874        0.069907543047684        0.009558061700905
       -0.740000000000000        0.121639424286746        0.051147832827103        0.070491591459644        0.009671879316270
       -0.738000000000000        0.122595255014975        0.051509630491131        0.071085624523845        0.009787997016357
       -0.736000000000000        0.123566915434112        0.051876961229223        0.071689954204889        0.009906496487833
       -0.734000000000000        0.124554888831161        0.052249980203295        0.072304908627866        0.010027464212286
       -0.732000000000000        0.125559682875520        0.052628849585917        0.072930833289603        0.010150991851843
       -0.730000000000000        0.126581831382865        0.053013738981020        0.073568092401845        0.010277176710413
       -0.728000000000000        0.127621896290210        0.053404825921442        0.074217070368768        0.010406122223663
       -0.726000000000000        0.128680469785995        0.053802296380925        0.074878173405071        0.010537938512073
       -0.724000000000000        0.129758176691019        0.054206345338539        0.075551831352480        0.010672743006970
       -0.722000000000000        0.130855677078895        0.054617177405465        0.076238499673429        0.010810661133982
       -0.720000000000000        0.131973669119496        0.055035007474991        0.076938661644504        0.010951827084757
       -0.718000000000000        0.133112892334472        0.055460061468903        0.077652830865568        0.011096384698332
       -0.716000000000000        0.134274131103347        0.055892577110436        0.078381553992911        0.011244488441238
       -0.714000000000000        0.135458218648464        0.056332804822061        0.079125413826404        0.011396304502171
       -0.712000000000000        0.136666041423487        0.056781008642285        0.079885032781202        0.011552012069459
       -0.710000000000000        0.137898544082001        0.057237467299177        0.080661076782823        0.011711804741823
       -0.708000000000000        0.139156734993183        0.057702475331127        0.081454259662057        0.011875892165465
       -0.706000000000000        0.140441692508973        0.058176344364291        0.082265348144682        0.012044501890196
       -0.704000000000000        0.141754571984624        0.058659404489673        0.083095167494951        0.012217881502639
       -0.702000000000000        0.143096613782374        0.059152005810777        0.083944607971597        0.012396301080410
       -0.700000000000000        0.144469152318992        0.059654520131431        0.084814632187561        0.012580056028065
       -0.698000000000000        0.145873626430590        0.060167342850479        0.085706283580111        0.012769470364816
       -0.696000000000000        0.147311591185589        0.060690895049790        0.086620696135799        0.012964900543004
       -0.694000000000000        0.148784731508964        0.061225625844048        0.087559105664916        0.013166739910434
       -0.692000000000000        0.150294877873057        0.061772014977690        0.088522862895366        0.013375423958838
       -0.690000000000000        0.151844024470588        0.062330575751278        0.089513448719310        0.013591436484016
       -0.688000000000000        0.153434350411801        0.062901858312539        0.090532492099262        0.013815316893362
       -0.686000000000000        0.155068244452917        0.063486453343499        0.091581791109419        0.014047668882960
